ID,Gender,Race,Age_at_Release,Gang_Affiliated,Supervision_Risk_Score_First,Education_Level,Dependents,Prison_Offense,Prison_Years,Num_Distinct_Arrest_Crime_Types,Prior_Arrest_Episodes_DVCharges,Prior_Arrest_Episodes_GunCharges,Num_Distinct_Conviction_Crime_Types,Prior_Conviction_Episodes_PPViolationCharges,Prior_Conviction_Episodes_DomesticViolenceCharges,Prior_Conviction_Episodes_GunCharges,Prior_Revocations_Probation,Condition_MH_SA,Condition_Cog_Ed,Violations_Instruction,Delinquency_Reports,Program_Attendances,Program_UnexcusedAbsences,Residence_Changes,Avg_Days_per_DrugTest,Num_Drugs_Used,Percent_Days_Employed,Jobs_Per_Year,Employment_Exempt,Recidivism_Within_3years,Recidivism_Arrest_Year1,Training_Sample
172,0,0,5,0,4.0,3,1,4,1,6,0,0,5,0,0,0,1,1,0,0,0,0,0,0,62.8,0,0.0,0.0,0,1,0,1
173,0,0,3,0,6.0,1,0,2,4,7,1,0,6,0,1,0,0,1,0,1,4,5,0,3,101.375,1,0.950678175,0.450369914,1,1,0,1
174,0,1,5,0,4.0,2,0,2,2,7,1,0,7,1,1,0,0,1,1,0,0,6,0,0,32.83333333,0,0.0,0.0,0,1,0,1
175,0,0,7,0,6.0,2,3,2,3,6,0,0,6,1,0,0,0,0,1,0,0,2,0,1,17.97183099,0,0.145768025,0.286246082,1,0,0,0
176,1,1,4,0,10.0,3,3,1,2,6,0,0,5,1,0,0,1,1,1,0,4,7,0,3,55.424812,3,0.0,2.37871809,0,0,0,1
177,0,0,5,1,5.0,1,3,1,3,7,0,1,7,1,0,1,1,1,1,0,0,0,0,3,55.424812,0,1.0,1.0,0,1,1,1
178,0,0,2,1,6.0,1,0,2,4,6,0,0,4,0,0,0,0,0,1,0,3,0,0,3,55.424812,0,0.0,0.0,0,1,0,0
179,0,1,5,0,9.0,1,2,1,3,8,1,1,7,1,0,1,0,1,1,0,3,6,0,1,92.6,0,0.792656587,1.183315335,0,0,0,0
180,0,0,6,0,3.0,1,0,1,1,6,0,0,5,1,0,0,0,0,0,0,0,0,0,0,169.5,0,0.755162242,2.0,0,1,0,1
181,0,1,3,1,6.0,2,1,2,2,6,0,0,7,1,0,1,1,1,1,0,2,0,0,0,55.0,2,1.0,1.0,0,1,1,1
182,0,1,7,0,4.0,2,0,1,2,6,0,0,5,1,0,0,0,1,0,0,2,0,0,0,55.424812,0,1.0,1.0,0,1,1,0
183,0,1,3,0,8.0,3,1,2,2,7,1,0,6,1,0,0,0,1,0,0,4,0,0,0,115.7142857,0,0.0,0.0,0,0,0,1
184,0,1,3,0,5.0,2,2,2,3,8,1,1,8,1,1,1,0,1,1,0,0,10,0,2,22.23076923,0,1.0,2.0,0,1,1,1
185,0,0,4,0,4.0,2,0,2,1,6,0,0,6,1,0,0,0,0,0,1,0,2,0,0,81.5,0,0.0,0.0,0,1,1,1
186,0,0,4,0,9.0,1,0,1,4,7,0,1,6,1,0,1,0,0,0,0,0,9,3,2,173.7777778,1,0.425191816,0.700607417,0,1,0,1
187,0,1,4,0,7.0,3,2,2,1,6,0,0,6,1,0,0,1,1,0,0,0,10,0,2,30.5,1,1.0,1.995901639,0,1,1,1
188,1,1,3,1,10.0,2,1,3,1,7,0,1,7,1,0,1,1,1,1,0,0,0,0,2,55.424812,0,1.0,1.892487047,0,1,0,1
189,0,0,4,1,7.0,2,3,4,1,8,1,1,7,1,0,1,1,1,0,0,0,6,0,1,19.0,1,1.0,2.0,0,0,0,1
190,0,0,5,0,8.0,2,2,3,2,7,0,1,6,1,0,1,0,1,0,0,0,0,0,0,83.33333333,0,1.0,2.1915,0,1,0,1
191,0,1,3,0,6.0,2,3,1,2,6,0,0,5,1,0,0,0,1,1,1,4,1,2,2,55.424812,0,0.0,0.0,0,1,1,1
192,0,0,5,0,6.0,1,3,2,4,6,0,0,6,1,0,0,0,0,0,1,0,0,0,0,96.0,0,0.0,0.0,0,1,0,1
193,0,0,4,0,6.0,1,3,3,4,7,1,0,4,0,0,0,0,1,0,0,0,6,0,2,137.2,0,0.0,0.0,1,1,1,0
194,0,1,7,0,5.0,1,1,1,3,7,1,0,5,1,0,0,1,1,1,0,0,6,0,1,55.424812,0,1.0,2.0,1,0,0,1
195,0,1,4,0,4.0,2,3,5,3,6,0,0,4,0,0,0,1,0,0,0,0,0,0,1,22.5,0,0.762962963,3.0,0,1,1,1
196,1,1,6,1,5.0,2,2,1,1,6,0,0,4,0,0,0,0,1,0,0,0,5,0,0,86.33333333,0,0.459459459,1.0,1,0,0,1
197,0,1,4,0,6.0,2,2,3,2,7,1,0,6,0,1,0,0,1,1,0,3,0,0,2,46.33333333,0,0.352517986,2.102158273,0,1,1,1
198,1,1,5,0,4.0,2,0,3,4,6,0,0,5,1,0,0,0,1,1,0,1,10,0,3,37.78571429,0,0.224952741,0.460302457,0,0,0,0
199,1,1,6,1,5.0,3,0,1,4,6,0,0,4,0,0,0,0,0,0,0,0,0,0,1,55.424812,0,0.768055556,0.507291667,0,0,0,1
200,0,1,2,1,5.0,1,2,3,1,7,1,0,5,0,0,0,0,1,1,0,0,0,2,0,17.66666667,0,1.0,1.0,0,1,1,1
201,1,1,6,1,6.0,1,3,1,1,6,0,0,5,1,0,0,1,1,1,0,0,0,0,0,55.424812,0,0.0,0.0,0,0,0,1
202,0,0,4,0,10.0,2,3,4,3,7,0,1,7,1,0,1,0,1,1,0,4,3,0,2,182.8571429,1,0.15546875,0.285351563,0,0,0,1
203,0,1,5,0,4.0,2,3,1,2,6,0,0,4,0,0,0,0,1,0,0,0,0,0,1,75.0,0,0.993939394,0.442727273,0,0,0,1
204,1,1,7,0,3.0,3,1,3,1,6,0,0,6,1,0,0,0,1,0,0,0,0,0,0,11.0,1,0.0,0.0,1,0,0,1
205,0,1,7,0,5.0,2,1,3,2,7,0,1,6,1,0,1,0,1,0,0,3,0,0,0,20.2,1,1.0,1.0,0,0,0,1
206,0,0,3,0,9.0,1,0,2,2,7,1,0,6,0,1,0,0,1,1,0,0,5,0,0,8.454545455,1,0.569892473,1.0,0,1,1,0
207,0,1,7,0,6.0,2,1,2,2,7,0,1,4,0,0,0,0,1,1,0,0,0,0,0,196.6666667,0,1.0,1.238135593,0,0,0,1
208,0,1,7,0,8.0,1,0,2,3,7,1,0,6,1,0,0,0,1,1,0,0,0,0,1,31.4,0,0.0,0.0,0,1,1,0
209,0,1,4,0,6.0,2,0,2,4,6,0,0,6,1,0,0,0,1,1,0,1,0,0,1,18.4,0,0.0,0.0,0,0,0,0
210,0,0,4,0,5.0,1,1,3,4,6,0,0,4,0,0,0,0,1,1,0,0,6,0,0,55.424812,0,0.0,0.0,0,0,0,1
211,0,0,4,0,7.0,1,3,1,2,6,0,0,5,1,0,0,1,0,1,1,0,10,2,0,21.41666667,1,1.0,1.0,0,0,0,0
212,0,0,5,0,3.0,2,3,3,1,6,0,0,5,1,0,0,0,1,0,1,0,10,0,0,35.86363636,1,0.998732573,0.462927757,0,0,0,1
213,0,0,6,0,2.0,1,1,1,1,6,0,0,5,1,0,0,0,1,1,0,4,6,0,0,84.75,0,0.0,0.0,0,0,0,1
214,0,1,7,0,6.0,2,0,3,1,6,0,0,5,1,0,0,1,0,0,0,0,0,0,0,21.72,1,0.0,0.0,0,0,0,0
215,0,0,6,0,7.0,3,2,2,4,7,1,0,5,0,0,0,0,1,0,0,0,3,0,0,182.4285714,0,1.0,0.858065779,0,0,0,1
216,0,1,6,0,7.0,3,1,1,3,6,0,0,6,1,0,0,0,1,1,0,0,6,0,0,61.8,0,0.996763754,0.295509709,0,0,0,0
217,0,0,5,0,4.0,3,1,1,2,6,0,0,5,1,0,0,0,1,0,0,0,0,0,1,76.0,0,0.0,0.0,0,0,0,0
218,0,0,7,0,4.0,1,3,2,2,6,0,0,6,1,0,0,0,1,1,1,4,10,1,0,96.2,1,0.997920998,0.759355509,1,1,0,1
219,1,1,7,1,3.0,2,0,1,1,6,0,0,5,1,0,0,0,1,1,0,0,0,0,0,55.424812,0,0.0,0.0,0,1,1,1
220,0,0,4,1,6.0,2,3,2,4,7,1,0,5,0,0,0,0,1,1,0,0,6,0,1,71.88888889,1,0.564142195,0.564528594,1,1,0,1
221,0,0,6,0,2.0,3,0,1,1,6,0,0,6,1,0,0,0,1,0,0,0,0,0,0,11.75,0,0.0,0.0,0,1,1,1
222,0,0,7,0,5.0,1,2,4,3,7,0,1,5,1,0,0,0,1,0,0,4,2,2,0,43.27272727,1,0.0,0.0,0,0,0,0
223,0,0,7,0,4.0,2,0,1,2,6,0,0,5,1,0,0,0,1,0,1,4,0,0,2,173.8,0,0.86306099,0.420310702,1,0,0,1
224,1,1,6,1,5.0,2,0,1,2,7,1,0,5,0,0,0,0,1,1,0,0,2,3,3,55.424812,0,0.705069124,1.683179724,1,1,0,1
225,0,1,3,0,5.0,2,1,1,1,6,0,0,4,0,0,0,0,1,1,0,0,6,0,0,37.1,0,0.0,0.0,1,1,0,1
226,0,1,4,0,6.0,1,1,4,2,8,1,1,7,1,0,1,0,1,0,0,4,10,3,2,24.64102564,3,0.0,0.0,0,1,0,1
227,0,1,7,0,7.0,3,0,1,3,6,0,0,6,1,0,0,0,1,0,0,0,6,0,0,71.75,0,1.0,2.0,0,0,0,1
228,0,1,3,0,7.0,2,0,1,4,7,1,0,5,1,0,0,0,1,0,0,0,0,0,0,232.57728486125,0,0.0,0.0,0,1,1,1
229,0,1,5,0,8.0,2,0,1,2,6,0,0,5,1,0,0,0,1,1,0,0,10,0,0,12.34375,0,0.453164557,4.623417722,0,0,0,1
230,0,1,4,0,6.0,1,3,1,2,6,0,0,7,1,1,0,0,1,1,0,0,5,0,0,81.8,0,1.0,1.78606357,0,1,0,1
231,1,1,5,1,5.0,3,3,1,1,6,0,0,5,1,0,0,1,1,0,1,2,0,0,2,55.424812,0,0.0,0.0,0,1,1,1
232,0,0,7,0,4.0,1,2,2,4,6,0,0,5,1,0,0,0,0,0,1,3,0,0,0,197.0,0,0.0,0.0,0,0,0,0
233,0,0,4,0,9.0,1,0,2,4,7,0,1,7,1,0,1,0,0,0,0,0,10,3,0,40.82926829,2,0.654719235,0.218189964,1,0,0,0
234,0,1,5,0,8.0,3,3,3,2,6,0,0,5,1,0,0,0,1,0,0,0,6,2,1,24.8,3,0.435483871,0.981854839,1,1,1,1
235,0,0,5,0,10.0,2,0,1,2,7,0,1,7,1,1,0,0,1,1,1,2,0,2,3,20.875,1,0.652694611,1.0,0,1,1,0
236,0,1,6,0,10.0,2,0,1,4,6,0,0,5,1,0,0,1,1,1,0,0,0,0,0,41.7,0,1.0,0.875899281,0,0,0,1
237,0,1,5,0,9.0,1,0,1,2,7,0,1,6,1,0,1,1,0,0,0,2,0,0,3,14.1,0,0.368794326,1.0,0,1,1,1
238,0,1,6,0,7.0,2,3,1,4,7,1,0,6,1,0,0,0,1,1,0,1,0,0,1,55.424812,1,0.0,2.37871809,0,0,0,1
239,0,1,5,0,8.0,2,1,1,4,7,1,0,5,0,1,0,0,1,1,0,2,0,0,2,55.424812,0,0.0,0.0,0,1,0,1
240,0,0,3,1,8.0,2,3,1,3,8,1,1,5,0,0,0,0,1,1,1,3,10,0,0,17.52173913,1,0.431761787,2.71898263,0,1,0,1
241,0,0,4,0,9.0,1,1,2,3,6,0,0,6,1,0,0,0,1,1,0,2,5,2,1,59.85714286,0,0.894988067,0.871718377,0,1,0,1
242,0,1,3,0,9.0,2,0,4,2,7,0,1,5,0,0,1,0,1,1,0,0,8,0,0,159.5,0,0.068965517,0.381661442,1,1,1,0
243,0,0,6,0,4.0,2,3,2,4,7,0,1,6,1,0,0,0,1,1,0,0,6,0,3,232.57728486125,0,0.295103093,0.941365979,0,1,1,1
244,0,1,6,0,7.0,2,0,1,2,7,0,1,5,1,0,0,0,1,0,1,4,10,0,0,12.0,2,0.998148148,0.676388889,1,1,0,0
245,0,0,4,1,1.0,1,0,2,2,8,1,1,8,1,1,1,0,0,0,0,0,0,0,0,15.75,0,0.0,0.0,1,1,0,1
246,0,1,3,0,7.0,3,3,1,3,6,0,0,4,0,0,0,1,1,1,0,0,0,0,0,104.0,0,1.0,5.0,0,1,0,1
247,0,1,6,0,1.0,2,1,3,1,7,1,0,7,1,1,0,1,1,0,0,0,2,0,1,36.5,1,1.0,2.0,0,1,0,1
248,0,1,7,0,5.0,1,2,3,4,6,0,0,5,1,0,0,0,0,0,0,0,10,3,2,46.6,1,0.971030043,0.391899142,0,0,0,0
249,0,0,6,0,7.0,3,1,1,3,6,0,0,5,1,0,0,0,1,0,0,1,0,0,0,232.57728486125,0,0.0,0.0,0,0,0,1
250,1,1,6,1,4.0,3,3,4,1,6,0,0,4,0,0,0,0,1,0,0,0,3,0,1,29.25,0,0.581196581,1.0,0,1,1,1
251,0,0,5,1,6.0,2,1,2,3,8,1,1,7,1,1,0,0,1,0,1,0,0,0,2,62.75,0,0.912350598,3.0,0,1,1,1
252,0,0,3,1,10.0,2,2,2,4,6,0,0,7,1,0,1,0,0,1,0,4,3,3,1,24.11111111,1,0.771889401,3.366359447,0,1,0,1
253,0,1,5,0,5.0,1,2,3,2,7,1,0,7,1,1,0,0,1,0,1,4,10,0,0,64.625,0,0.0,0.0,1,1,0,1
254,0,1,7,0,5.0,1,0,3,2,6,0,0,6,1,0,0,0,1,1,0,4,0,0,0,76.4,0,0.172774869,0.956151832,0,1,1,1
255,0,1,4,0,4.0,2,1,5,2,6,0,0,5,1,0,0,1,0,1,0,0,10,0,0,107.3333333,0,0.900621118,2.0,0,0,0,1
256,0,0,4,0,7.0,2,3,1,4,7,0,1,4,0,0,0,0,1,0,0,4,6,0,0,38.35483871,1,0.315391085,0.307190917,0,0,0,0
257,0,1,6,0,5.0,3,1,4,2,7,0,1,5,0,0,0,0,1,0,0,1,6,0,1,94.45454545,0,0.958614052,0.351539942,0,1,0,1
258,0,0,4,0,5.0,2,3,4,2,7,0,1,6,1,0,1,0,1,0,0,0,6,0,0,102.0,0,0.0,0.0,1,0,0,0
259,0,0,3,0,6.0,2,0,2,1,7,1,0,4,0,0,0,1,1,0,0,0,6,0,0,215.5,0,1.0,1.694895592,0,1,0,1
260,1,0,3,1,7.0,2,0,3,2,7,0,1,5,0,0,1,0,1,1,0,0,1,0,1,80.8,1,0.254950495,1.808168317,0,1,1,1
261,1,0,6,1,5.0,2,0,1,4,6,0,0,5,1,0,0,0,0,0,0,0,0,0,3,163.6666667,0,1.0,0.74389002,0,1,0,1
262,1,1,3,1,9.0,2,0,1,2,6,0,0,5,1,0,0,0,1,1,0,0,0,0,1,47.33333333,0,1.0,1.543309859,0,1,0,1
263,0,1,4,0,10.0,2,3,1,2,6,0,0,6,1,0,0,0,1,1,0,1,0,0,0,55.424812,0,0.479569892,0.785483871,1,1,0,0
264,0,0,7,0,6.0,3,0,1,3,6,0,0,5,1,0,0,0,0,0,0,0,2,0,3,132.2,1,0.0,0.0,0,1,1,1
265,0,0,7,0,3.0,1,0,2,4,6,0,0,6,1,0,0,0,1,1,0,0,9,0,0,42.5483871,0,0.978013647,0.830742987,0,0,0,1
266,0,1,6,0,6.0,1,3,2,4,6,0,0,5,0,0,0,0,1,0,0,0,0,0,0,98.0,0,0.0,0.0,0,1,0,1
267,0,0,7,1,2.0,2,2,1,1,6,0,0,5,1,0,0,0,1,0,0,4,0,0,0,65.71428571,1,0.0,0.0,0,1,0,1
268,0,0,4,0,9.0,1,0,2,4,6,0,0,6,1,0,0,0,0,0,0,4,10,0,0,21.35294118,2,0.0,0.0,0,1,1,1
269,0,1,7,0,5.0,2,1,1,2,6,0,0,5,1,0,0,0,1,0,0,1,0,0,2,55.424812,1,0.211810013,0.234435173,0,1,0,1
270,0,1,3,0,5.0,1,0,1,1,6,0,0,5,1,0,0,0,0,0,0,0,0,0,0,55.424812,0,0.0,0.0,0,1,0,0
271,0,1,5,0,3.0,1,0,3,1,7,0,1,6,1,0,1,0,1,1,0,1,6,0,0,28.86666667,0,0.0,0.0,1,1,0,1
272,0,1,4,0,9.0,1,3,1,2,6,0,0,5,1,0,0,1,1,0,0,0,0,0,1,55.424812,0,0.0,0.0,0,1,1,0
273,0,0,3,1,9.0,2,2,3,3,7,0,1,5,1,0,0,0,1,0,1,0,6,1,2,189.5,1,0.014775726,0.192744063,0,1,0,1
274,0,0,3,0,7.0,2,2,1,2,6,0,0,5,1,0,0,1,1,1,1,0,3,0,0,65.5,0,0.347328244,0.697041985,0,1,0,1
275,0,1,6,0,3.0,1,0,3,1,6,0,0,5,1,0,0,0,1,0,0,0,6,0,0,21.0,0,0.166666667,1.0,0,0,0,0
276,0,1,3,0,6.0,2,1,5,3,6,0,0,5,0,0,0,1,1,0,1,0,4,0,3,12.03636364,0,0.66918429,3.310422961,0,1,0,1
277,0,0,3,0,9.0,1,1,1,3,7,1,0,6,0,1,0,1,0,1,1,4,3,3,2,17.31578947,2,0.996960486,1.0,0,1,0,1
278,0,1,5,1,10.0,2,0,1,4,7,0,1,4,0,0,0,0,0,1,0,0,0,0,0,55.424812,0,0.0,0.0,0,1,1,0
279,0,0,3,1,6.0,2,3,1,2,6,0,0,4,0,0,0,0,1,0,1,1,6,0,0,232.57728486125,1,0.0,0.0,0,1,1,0
280,0,0,7,0,3.0,2,0,1,2,6,0,0,5,1,0,0,0,0,1,1,1,0,0,1,232.57728486125,1,0.915023793,0.248300476,1,0,0,1
281,0,0,6,0,4.0,3,3,3,2,6,0,0,5,1,0,0,1,1,1,0,4,2,3,1,139.5,0,0.0,0.0,0,0,0,1
282,0,0,7,0,8.0,2,2,3,1,6,0,0,6,1,0,0,0,0,0,0,0,1,0,0,86.0,0,1.0,1.698837209,0,1,1,0
283,0,1,7,0,7.0,2,2,1,4,6,0,0,6,1,0,0,0,1,0,0,0,0,0,0,55.424812,0,0.0,0.0,0,1,1,1
284,1,1,3,1,9.0,1,0,4,2,6,0,0,5,1,0,0,0,1,1,0,0,6,0,3,66.28,0,0.927579964,0.44085697,1,1,0,1
285,0,1,4,1,9.0,1,1,1,2,8,1,1,6,1,1,0,1,1,1,0,0,2,0,3,130.6666667,0,0.451530612,2.795280612,1,1,1,1
286,0,0,4,0,9.0,1,1,4,1,8,1,1,4,0,0,0,1,1,0,0,0,2,3,0,37.83333333,1,0.603524229,1.0,0,1,1,0
287,0,0,7,0,3.0,3,3,1,4,7,1,0,7,1,1,0,0,0,1,0,0,0,0,0,55.424812,0,0.0,0.0,0,0,0,1
288,0,0,5,0,6.0,2,1,4,2,6,0,0,5,0,0,0,0,1,0,0,0,0,0,0,55.424812,0,0.001848429,0.675138632,0,1,1,1
289,0,0,4,0,8.0,2,1,1,2,6,0,0,4,0,0,0,0,1,1,0,2,9,3,2,75.0,0,0.0,0.0,0,0,0,0
290,0,1,3,1,8.0,2,1,4,2,7,0,1,6,0,0,1,0,1,1,0,2,0,0,1,37.0,0,0.0,0.0,0,1,1,1
291,0,0,7,0,2.0,2,0,1,1,6,0,0,5,0,0,0,1,0,0,0,4,0,0,2,24.46666667,0,0.0,0.0,0,1,0,1
292,0,0,3,0,6.0,1,2,3,1,6,0,0,5,1,0,0,0,1,1,0,1,0,0,0,55.424812,0,0.92953668,0.70511583,0,1,0,0
293,0,1,5,0,9.0,1,1,1,2,6,0,0,6,1,0,0,1,1,1,0,0,0,0,1,25.13333333,0,1.0,2.906498674,0,1,0,1
294,0,1,4,1,1.0,1,3,1,3,6,0,0,5,0,1,0,0,1,1,1,0,6,0,1,199.1666667,0,0.035983264,0.611297071,0,1,1,1
295,0,0,4,1,8.0,1,1,4,1,8,1,1,7,1,0,1,0,1,0,0,2,0,0,1,21.1,2,0.0,0.0,1,1,0,1
296,0,0,3,0,7.0,3,2,4,1,7,0,1,5,0,0,1,1,1,0,0,0,0,0,0,71.2,0,0.735955056,1.0,0,0,0,0
297,0,1,4,1,9.0,2,0,3,1,6,0,0,5,1,0,0,0,1,1,1,0,0,0,3,25.66666667,0,0.545454545,1.0,0,1,1,1
298,0,1,7,0,10.0,2,2,4,2,7,0,1,6,1,0,1,0,1,0,0,0,2,0,2,232.57728486125,0,0.056390977,1.029840226,0,1,1,1
299,0,1,6,1,4.0,2,2,3,1,7,0,1,7,1,0,1,0,1,0,0,1,5,1,3,112.0,0,1.0,1.304464286,0,1,0,1
300,0,0,3,1,5.0,2,3,3,1,7,1,0,6,0,1,0,0,1,1,1,0,1,1,1,186.5,0,0.0,0.0,0,1,0,1
301,0,0,3,0,10.0,1,1,1,2,6,0,0,5,1,0,0,0,1,1,0,0,6,0,2,35.9,1,0.0,0.0,0,1,1,0
302,0,0,3,0,8.0,1,3,4,2,7,1,0,6,1,1,0,0,1,1,0,4,7,1,1,77.6,1,1.0,2.824097938,0,1,0,0
303,0,0,6,0,4.0,3,3,1,1,6,0,0,5,1,0,0,0,1,0,0,0,0,0,0,55.424812,0,0.0,0.0,1,1,1,1
304,0,0,6,0,7.0,2,0,1,2,6,0,0,6,1,0,0,0,1,1,0,0,10,0,0,232.57728486125,0,1.0,0.717583497,0,0,0,1
305,0,1,6,0,10.0,2,0,2,2,6,0,0,6,1,0,0,0,1,1,0,1,0,0,1,2.666666667,0,0.0,0.0,0,1,1,1
306,0,0,7,0,9.0,3,0,1,2,7,0,1,5,1,0,0,0,1,0,0,0,6,0,0,107.5714286,0,0.76626826,0.970119522,0,1,1,1
307,0,0,4,0,8.0,2,1,1,2,7,0,1,6,1,0,0,0,1,0,1,0,0,0,0,55.424812,0,0.898272553,1.402111324,0,1,0,1
308,0,0,3,0,6.0,2,3,2,2,6,0,0,5,0,0,0,0,1,1,0,0,0,0,0,104.0,0,0.872596154,0.878004808,0,1,0,0
309,0,1,5,0,1.0,2,2,1,1,6,0,0,6,1,0,0,1,1,0,0,0,0,0,0,29.375,0,0.868085106,1.0,0,1,0,0
310,0,1,4,0,4.0,3,0,1,1,6,0,0,7,1,1,0,1,0,0,0,0,1,1,0,47.25,0,0.0,0.0,0,1,1,0
311,0,1,7,0,6.0,2,1,1,3,6,0,0,5,1,0,0,0,1,1,0,0,10,0,2,27.2,0,1.0,3.0,0,0,0,1
312,0,1,6,0,10.0,2,0,3,3,6,0,0,5,1,0,0,1,0,1,0,0,0,0,0,80.625,0,0.71627907,0.56627907,1,0,0,1
313,0,0,3,0,1.0,1,1,5,2,6,0,0,6,1,0,0,0,0,0,0,0,6,0,0,47.03030303,0,1.0,0.235341495,0,0,0,0
314,0,0,4,0,7.0,1,3,1,2,6,0,0,5,0,0,0,0,1,1,0,0,0,0,0,129.1666667,0,0.162580645,0.471290323,0,1,1,0
315,0,0,4,0,7.0,2,0,1,3,7,1,0,7,1,1,0,0,1,1,0,0,0,0,0,55.424812,0,1.0,2.0,0,1,1,1
316,0,1,7,0,3.0,1,0,5,4,6,0,0,5,1,0,0,0,1,0,0,0,10,3,0,165.0,0,0.909090909,1.475757576,1,1,0,0
317,0,0,4,0,6.0,1,3,1,2,7,0,1,5,1,0,0,0,0,0,1,4,10,2,1,33.71428571,2,0.953389831,1.0,0,1,0,1
318,0,1,3,0,5.0,2,3,4,1,7,0,1,5,0,0,1,0,1,1,0,0,1,3,1,232.57728486125,0,0.0,0.0,0,1,1,1
319,0,0,7,0,2.0,2,3,2,1,6,0,0,5,1,0,0,1,0,0,0,0,4,0,1,50.2,1,1.0,4.0,0,1,0,0
320,0,1,5,1,8.0,2,1,2,4,6,0,0,6,1,0,0,0,0,1,0,0,0,0,1,100.0,0,1.0,2.0,0,1,0,1
321,0,1,4,1,10.0,3,0,4,2,7,0,1,7,1,0,1,0,1,1,0,3,0,0,2,70.1,0,0.991440799,0.521041369,0,1,0,1
322,0,0,3,0,6.0,1,0,3,2,7,0,1,4,0,0,0,0,0,0,0,0,0,0,0,55.424812,0,0.002919708,1.066423358,0,1,1,0
323,0,1,6,0,3.0,1,0,1,1,6,0,0,5,1,0,0,1,1,1,0,0,0,0,1,55.424812,0,1.0,1.0,0,1,1,1
324,0,1,3,0,10.0,1,3,1,2,7,1,0,6,1,0,0,1,1,0,0,4,9,0,3,26.96,1,0.995548961,0.541913947,0,1,0,1
325,0,1,6,0,7.0,2,2,2,3,7,0,1,5,1,0,0,0,1,1,0,0,7,0,0,232.57728486125,0,0.824317362,0.376352396,0,0,0,1
326,0,0,4,0,6.0,1,0,2,4,6,0,0,6,0,0,1,0,1,1,0,1,0,0,2,21.16666667,0,0.0,0.0,0,1,1,1
327,1,1,6,0,6.0,2,0,3,2,7,0,1,4,0,0,0,0,1,0,0,0,0,0,0,55.424812,0,1.0,1.756009615,0,0,0,1
328,0,1,3,0,7.0,1,3,2,4,7,0,1,7,1,0,1,0,1,1,0,0,0,0,0,55.424812,0,0.643835616,1.0,0,1,1,1
329,0,1,6,0,5.0,1,1,3,3,7,0,1,7,1,0,1,0,0,0,0,4,2,0,1,55.424812,0,1.0,1.025983146,0,1,0,1
330,0,1,6,0,10.0,2,2,1,2,8,1,1,7,1,1,0,0,1,0,0,0,0,0,0,189.0,0,0.0,0.0,0,1,1,0
331,0,0,4,0,10.0,2,1,1,2,6,0,0,4,0,0,0,0,0,0,0,0,0,0,3,35.0,0,1.0,2.0,0,1,0,1
332,0,1,7,0,6.0,1,3,2,3,7,0,1,6,1,0,0,0,1,1,0,0,0,0,0,55.424812,0,1.0,2.0,0,0,0,0
333,0,1,7,0,9.0,2,3,4,2,6,0,0,4,0,0,0,0,1,1,0,4,0,0,2,55.424812,1,0.0,0.0,0,0,0,1
334,0,1,4,0,3.0,3,0,3,1,6,0,0,4,0,0,0,0,1,0,0,0,0,0,0,55.424812,0,0.738636364,1.0,0,0,0,1
335,0,1,7,0,7.0,2,2,3,4,7,0,1,6,1,0,0,0,1,1,1,4,0,0,0,122.4166667,1,0.220558203,0.497277059,0,1,0,1
336,0,1,5,0,5.0,2,3,3,2,6,0,0,5,1,0,0,0,1,0,0,0,4,0,1,13.11111111,0,0.0,0.0,0,1,1,1
337,0,1,2,0,8.0,2,1,1,2,6,0,0,4,0,0,0,1,1,1,0,0,6,0,0,19.66666667,0,0.915254237,1.0,0,1,0,1
338,1,1,6,1,9.0,1,0,1,2,6,0,0,6,1,0,0,0,1,1,1,0,4,0,3,75.0,0,0.687619048,0.695714286,1,1,0,1
339,1,1,4,1,5.0,2,3,1,1,7,1,0,6,1,0,0,1,0,1,0,0,0,0,1,55.424812,0,0.0,0.0,0,0,0,1
340,0,0,3,1,5.0,1,2,2,2,7,1,0,5,0,1,0,0,1,1,0,0,4,0,0,50.8,0,0.0,0.0,1,0,0,1
341,1,1,6,0,3.0,3,2,3,1,6,0,0,4,0,0,0,0,0,0,1,0,0,0,3,169.6,0,1.0,0.861438679,0,0,0,0
342,0,1,6,0,3.0,1,0,3,1,6,0,0,5,1,0,0,0,1,0,0,4,0,0,2,55.424812,0,0.0,0.0,0,0,0,1
343,0,1,4,0,9.0,3,1,1,3,6,0,0,5,1,0,0,0,1,1,0,4,0,0,3,123.4545455,0,0.996318115,0.268961708,0,0,0,1
344,0,0,5,0,4.0,2,2,4,1,8,1,1,5,0,0,0,1,0,1,0,0,0,0,0,87.75,0,1.0,3.0,0,1,0,1
345,0,0,7,0,4.0,1,3,3,1,6,0,0,5,1,0,0,0,1,0,1,2,6,1,0,31.58333333,1,0.0,0.0,1,0,0,1
346,0,1,4,0,5.0,2,0,4,2,7,1,0,7,1,1,0,0,1,0,0,0,3,1,1,55.424812,0,0.0,0.0,1,1,1,1
347,0,1,5,0,3.0,1,0,3,2,6,0,0,4,0,0,0,0,1,1,0,4,6,0,0,53.42105263,0,0.177339901,0.359852217,0,0,0,1
348,0,1,3,0,6.0,1,0,1,1,7,0,1,6,1,0,1,1,1,0,0,2,0,0,2,55.424812,0,0.21192053,0.604718543,0,1,1,1
